"visit_id","customer_id","store_id","product_id","visit_page_date","add_to_cart_date","start_checkout_date","finish_checkout_date","paid_date","discount"
"9FF85663D6BF","8E07E3035B87","AE38D718321A","produto015","2021-06-30","2021-06-30","2021-07-01","2021-07-02","2021-07-02",-0.06
"F17CCD28E3FA","C4639218368F","0B343D951A50","produto028","2021-07-07","2021-07-07",NULL,NULL,NULL,-0.03
"55A7A8CAE818","05FDBB01D7E1","C2E40FCEB847","produto019","2021-03-31","2021-03-31","2021-03-31","2021-04-13","2021-04-13",-0.18
"5B545711F87A","97BAC86173C2","1010AD5B206B","produto021","2021-04-29",NULL,NULL,NULL,NULL,-0.12
"552085CD83B9","7918090CD9C7","F352FAF79A00","produto009","2021-05-21",NULL,NULL,NULL,NULL,-0.24
"D9F5D65AE852","24C626277CA0","6AB14959A16E","produto018","2021-01-28",NULL,NULL,NULL,NULL,-0.34
"9A416F3DEEB9","9950C80F4462","408D3A7F1887","produto001","2021-03-26",NULL,NULL,NULL,NULL,-0.03
"51C58FF64C7A","3C920A44E215","F134CF5E95ED","produto080","2021-08-28","2021-08-28","2021-08-31","2021-08-31","2021-08-31",-0.11
"B819458CC305","56B87B6AD5D4","20A80E9C0B94","produto028","2021-03-15","2021-03-30",NULL,NULL,NULL,-0.06
"85C2DA17867F","A1BA1BF41272","1639F0C296A7","produto018","2021-08-16","2021-08-16","2021-08-18","2021-08-18","2021-08-18",-0.09
"C955D273A6F9","206FE6A36B42","03994B876982","produto010","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.25
"C1A3DCBAD695","2F0D6D036D1A","C50926F13F1D","produto060","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.36
"A14265A8D492","E5CBEC060BC0","1010AD5B206B","produto081","2021-07-09","2021-07-09",NULL,NULL,NULL,-0.17
"A83740527186","040C1FCB9AE5","9391DA3104C7","produto015","2021-08-27",NULL,NULL,NULL,NULL,-0.42
"957A7B73D195","306673A2BBC6","0AB95D384C8A","produto042","2021-07-21","2021-07-21",NULL,NULL,NULL,-0.04
"C0A92462FCE1","EB604E94DE17","38D3A14660ED","produto082","2021-08-25","2021-08-25",NULL,NULL,NULL,-0.12
"5A8FCF4B206C","B9408C9B7CEA","BF580E604866","produto016","2021-08-16","2021-08-16","2021-08-16","2021-08-17","2021-08-17",-0.13
"11D7D784F399","06825B4E503E","2117265151D7","produto083","2021-07-27","2021-07-27","2021-07-29","2021-07-29","2021-07-30",-0.19
"F0A880F49C48","3169EADDCCBA","B8E55BE9AC8A","produto003","2021-08-06","2021-08-06",NULL,NULL,NULL,-0.2
"B2489A7879E9","6C7F94930783","5274CA46B68C","produto002","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.1
"2E7470BA3CCD","A762291B8BEB","C62A6FA5A703","produto084","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.21
"AC5CAB4DF7F6","12AC5485B3FD","C52B91B554F8","produto021","2021-03-31",NULL,NULL,NULL,NULL,0
"0C6876B4965B","0F7ED8AAFCC3","4F62E30A1DDA","produto085","2021-06-08",NULL,NULL,NULL,NULL,-0.37
"AB70EE343C11","BC6F9E11302B","ED71036C2F0D","produto031","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.08
"70C15E8EE616","615A00E65189","B1025178D9A0","produto022","2021-08-04","2021-08-04","2021-08-05","2021-08-05","2021-08-12",-0.01
"E511C8FB6487","CA35A3420A4F","C52B91B554F8","produto031","2021-06-17",NULL,NULL,NULL,NULL,-0.17
"9FCE5B13DD00","7228A36A0F31","CE0E23B88D6E","produto005","2021-03-04","2021-03-04",NULL,NULL,NULL,-0.34
"B26F23B6DAF0","A806B900DC72","285AFFCBDE6E","produto028","2021-06-26","2021-06-26",NULL,NULL,NULL,-0.23
"97A552C454BE","A1FB0B15CFF1","1F7A9479AE6F","produto024","2021-06-08",NULL,NULL,NULL,NULL,-0.02
"AAED68934818","F360E2BF8E1D","BCF0AED58267","produto043","2021-04-28","2021-04-28",NULL,NULL,NULL,-0.16
"ACF8D14FED39","51C1400D375D","F2269F9EFDF0","produto003","2021-05-28",NULL,NULL,NULL,NULL,-0.26
"3C63620DBAFA","987BBCB4ED2B","71CC76D33BA5","produto006","2020-11-05","2020-11-05",NULL,NULL,NULL,-0.19
"69A2B959D26F","2638441971CB","0D7CF368FB55","produto030","2021-07-21",NULL,NULL,NULL,NULL,-0.29
"FF4552DA6EC3","660B77CB5081","C516D1C67613","produto002","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.05
"59BB8B026A32","2B06BC25D3D6","B1DDC0BF2277","produto025","2021-07-16","2021-07-16","2021-07-19","2021-07-20","2021-07-20",-0.08
"343A49401181","BC1956D652CF","110F9C42B9AE","produto086","2021-05-10",NULL,NULL,NULL,NULL,-0.09
"172DEADE3EEF","CD4FEF29F01F","8D3E25416884","produto082","2021-04-19","2021-04-19",NULL,NULL,NULL,-0.16
"CD31992FA14B","357CC6031150","E69B31E700C6","produto024","2021-08-19",NULL,NULL,NULL,NULL,-0.2
"C13ECCC99AB9","8E5A8877CA98","78626F6E00FA","produto025","2021-05-19","2021-05-19","2021-05-20",NULL,NULL,-0.14
"3B527F069317","96826FF06662","6F8FCEE55641","produto087","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.11
"E2E36320A82F","94A9E107122A","BD99D5FB723B","produto018","2021-03-11",NULL,NULL,NULL,NULL,-0.03
"2000FE8CCC40","6F2B59796E1B","60F56B322451","produto018","2021-06-11","2021-06-11","2021-06-12","2021-06-12","2021-06-14",-0.11
"2D243BD15D9F","D33BE5CAE885","8EB93307BDEC","produto012","2021-07-09","2021-07-09",NULL,NULL,NULL,-0.06
"852D05E6BAB0","CFBFEB1AAA57","437BFEAAC18B","produto086","2021-03-02","2021-03-02",NULL,NULL,NULL,-0.13
"6D38AC6E0017","5CEF0A40AA4D","F5F34480A07B","produto002","2021-07-27","2021-07-27",NULL,NULL,NULL,-0.25
"655B87378F07","EF4548220110","8FD8D7CD8CB1","produto003","2020-10-10",NULL,NULL,NULL,NULL,-0.06
"DA90F04606EF","70524A5EA903","1642BBB6F115","produto086","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.29
"68C8BBCB229D","B6BF93FDE0AE","E3DBF8F38D99","produto025","2021-03-11",NULL,NULL,NULL,NULL,-0.17
"90B48C6A8ECD","FE44E31C87CA","1C88AD0CE6AB","produto001","2021-07-17","2021-07-17","2021-07-20","2021-07-20","2021-07-20",-0.14
"3954AD241CCF","0C9A8585CE1D","C89DF15E4BA8","produto081","2021-06-01",NULL,NULL,NULL,NULL,-0.06
"0EEFD9BD3C4D","54863BD83D75","9FDF7A1EE78E","produto070","2021-05-25","2021-05-25","2021-05-27","2021-05-27","2021-05-27",-0.15
"FA2B02933886","87425FA205AD","A58CDAB302F3","produto062","2021-05-07",NULL,NULL,NULL,NULL,-0.11
"DF41D7E1DAA3","51DA01A5021B","91D93A285F01","produto003","2021-07-21","2021-07-21",NULL,NULL,NULL,-0.09
"5C50EB33370C","CAF54884CFAA","71CC76D33BA5","produto018","2020-11-18",NULL,NULL,NULL,NULL,-0.19
"3AFC31E5DF41","3DE30B8A76C4","6C90D12050CC","produto088","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.08
"2D2DE9E096C0","AB67D51A9B74","6D4EDA91AD86","produto062","2020-10-30","2020-10-30",NULL,NULL,NULL,-0.18
"E6E7AC521712","CBBEB776D105","5D26DAB3E931","produto018","2021-06-04","2021-06-04","2021-06-07","2021-06-08","2021-06-08",-0.11
"B8956D92552B","E624764DB839","9FDF7A1EE78E","produto003","2021-05-27","2021-05-27",NULL,NULL,NULL,-0.1
"C8D60CB82ED4","AF4481526DC3","0DD5D24E7D17","produto053","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.16
"9718023B4E07","FB4CD549BBBF","C542ED4B62D6","produto028","2020-12-10","2020-12-10",NULL,NULL,NULL,-0.26
"227855DEE3F3","9FD3B87BF895","6BB99724988C","produto015","2021-04-25",NULL,NULL,NULL,NULL,-0.15
"129E721A673D","AA89853F0863","6E2DDBA6BD7B","produto071","2021-08-30",NULL,NULL,NULL,NULL,-0.11
"15BB3C19D197","818EB3708852","BF580E604866","produto038","2021-02-12","2021-02-12",NULL,NULL,NULL,-0.52
"A7755286A863","C3B7375EC74D","8EBE96184B46","produto089","2020-10-09","2020-10-09",NULL,NULL,NULL,-0.33
"9B56D4EE056C","155E42C2D862","12E2C020FA54","produto005","2021-08-27","2021-08-27","2021-08-28","2021-08-30","2021-08-30",0
"CBABC53153D8","7F4187727C23","A60BAA68F2F6","produto089","2020-11-05",NULL,NULL,NULL,NULL,-0.15
"3E5BC7A243FB","AE8C2E56B80E","D287E89E88B6","produto006","2021-04-17",NULL,NULL,NULL,NULL,-0.2
"0091A574168B","B2107A0BCA7A","90B87B3F56A4","produto024","2021-07-22","2021-07-22",NULL,NULL,NULL,-0.24
"D7109979C440","F8B546BB6C81","5274CA46B68C","produto005","2021-07-19",NULL,NULL,NULL,NULL,-0.16
"E73F3AD4745A","CE12713C8FCD","AF88B5449B91","produto089","2020-11-09",NULL,NULL,NULL,NULL,-0.04
"6D21227D2A6F","AC2C7A3C9893","E6EB8FC5EC74","produto047","2021-05-22",NULL,NULL,NULL,NULL,-0.06
"80526A31DAA4","2B1E47F00895","D5BB0FAB1CE0","produto005","2021-06-08","2021-06-08",NULL,NULL,NULL,-0.38
"E67BB574C57C","8D3EAF6E3AA3","E249CE89C007","produto090","2021-08-24",NULL,NULL,NULL,NULL,-0.15
"8C4524A6BFC9","A6BB451EA95A","FFBDD273342A","produto091","2021-08-25","2021-08-25",NULL,NULL,NULL,-0.09
"EB37BD8B0B2A","858F7ED1EDCB","E949F1F9EB5E","produto003","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.16
"29F5EF68A391","0E648840C80A","ED71036C2F0D","produto007","2021-07-16","2021-07-16",NULL,NULL,NULL,-0.03
"CBF25D799C7C","E3E27003DB0C","01AD4E5B65BB","produto037","2021-08-26",NULL,NULL,NULL,NULL,-0.11
"0054CCB916C0","DD3E8FD1485C","EA84CDD826FD","produto039","2021-02-05","2021-02-05",NULL,NULL,NULL,-0.01
"9FC281B2F92B","55984AD30334","2AD9E2A4D18B","produto092","2021-04-13","2021-04-13",NULL,NULL,NULL,-0.11
"5ABA86DCAB43","1CFFF5A89F2F","61385F9836AD","produto018","2021-06-24","2021-06-24",NULL,NULL,NULL,-0.19
"2F53B841C1DB","83D595726E51","F55928F484C5","produto031","2020-12-07","2020-12-07",NULL,NULL,NULL,-0.23
"4BDDAE09F0B7","324603A5F308","BF580E604866","produto002","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.16
"8127919A2359","CA0741DF2115","7584C2AB4F0D","produto018","2021-05-24",NULL,NULL,NULL,NULL,-0.15
"AEB7B5EDCA56","237ADC266862","CC545EB2A032","produto002","2021-07-05","2021-07-05",NULL,NULL,NULL,-0.05
"5E522FAE35BF","6EB532D956F5","1F5B1725476D","produto031","2021-08-20","2021-08-20","2021-08-23","2021-08-23","2021-08-23",-0.12
"E9D48DBDDCFA","68A0CB4ADDDC","4B83D5C8F853","produto050","2021-08-19","2021-08-19","2021-08-19","2021-08-19","2021-08-19",-0.07
"BE076598BD9D","72896639DF67","E0C1959AFD3F","produto093","2021-08-31","2021-08-31",NULL,NULL,NULL,-0.01
"0D68F649B3EA","C580CACDBDD1","93B6AD5691CA","produto030","2021-06-12",NULL,NULL,NULL,NULL,-0.17
"5F9A148EA4E7","64795ECDFEE6","7CD5E2A17AC8","produto094","2021-05-25","2021-05-25",NULL,NULL,NULL,-0.05
"8E7E432679C6","48663AFA573B","C97A7019EC3E","produto082","2021-06-18","2021-06-18",NULL,NULL,NULL,-0.19
"ED833935CBB6","7FC058A24CE5","41B784638C98","produto095","2021-05-07",NULL,NULL,NULL,NULL,-0.15
"B9DE0C4ABBD9","7CC0BF23A6A0","FBF6A60BCF40","produto002","2021-06-28","2021-06-28",NULL,NULL,NULL,-0.34
"3B212628FDE6","6B1285ADCDCE","90C1DECA4068","produto062","2021-07-17","2021-07-17","2021-07-19","2021-07-19","2021-07-19",-0.13
"3FBEE0709918","70EDF4A36DD9","26C6F3F669B0","produto010","2021-07-27","2021-07-27",NULL,NULL,NULL,-0.1
"EE1C7040DBA3","A15074D99FDC","8960EFC9CAC8","produto096","2020-11-13",NULL,NULL,NULL,NULL,-0.16
"90928D203A2A","B67113B3A248","7D14FBF44106","produto091","2021-02-16","2021-02-16",NULL,NULL,NULL,-0.11
"44D069D16411","21DEF730DFCF","D60170CD59E4","produto062","2021-07-13","2021-07-13",NULL,NULL,NULL,-0.08
"E8ED91F5208B","8A220124224C","CD92315BAE0E","produto005","2021-02-12","2021-02-12",NULL,NULL,NULL,-0.23
"D6E47831B3E3","5114E01D8BDD","41B784638C98","produto097","2021-06-29",NULL,NULL,NULL,NULL,-0.12
"3F8232705BD0","78D5273A0D74","FEB247733673","produto004","2021-05-20",NULL,NULL,NULL,NULL,-0.28
"F9FBBC65C233","D48B13BCB0D8","67D80FB2B91F","produto069","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.07
"7F470062199A","6B8DBCB5167D","26C6F3F669B0","produto042","2021-07-30",NULL,NULL,NULL,NULL,-0.2
"983A6A5A38BD","49D0A3E8EBB4","BF580E604866","produto031","2020-10-08","2020-10-08",NULL,NULL,NULL,-0.37
"B1D139D4407E","6600FBBCA513","DF9B4E771532","produto093","2021-07-22","2021-07-22",NULL,NULL,NULL,-0.23
"B85432DF76E2","1BF4EE8DE926","97D85A358174","produto002","2021-05-14","2021-05-14",NULL,NULL,NULL,-0.2
"EE565B3681F3","FBF3755F8D84","A4C9C926133C","produto036","2021-07-24","2021-07-24",NULL,NULL,NULL,-0.16
"26A3A3F2E70A","C5CCE42D924E","832FD2EAA33E","produto098","2021-07-07","2021-07-07",NULL,NULL,NULL,-0.06
"E585ABB82EEC","AC823329FC19","5FC8ADBE0D12","produto016","2021-08-09",NULL,NULL,NULL,NULL,-0.2
"DD852F27D9E0","EF3AE83FEDA7","B06DF477008E","produto084","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.26
"1004119176B8","85E6CD6EF4DD","4718EA9B4B1F","produto071","2021-06-28","2021-06-28","2021-06-29","2021-06-30","2021-06-30",-0.04
"D1BF118A65F6","3FFC5A624056","F5AD0F6A59EE","produto016","2021-06-29","2021-06-29","2021-08-02","2021-08-02","2021-08-02",-0.37
"69565B10ACA5","12B24A2B2558","41B784638C98","produto004","2021-03-16","2021-03-16",NULL,NULL,NULL,-0.26
"3B8339FB4DCA","C93504D4AB0F","995382B9AAA6","produto027","2021-08-04",NULL,NULL,NULL,NULL,-0.11
"62894E51089A","15F3F4AEB2A0","C52AD7784AE9","produto047","2021-08-19","2021-08-19","2021-08-20","2021-08-23","2021-08-23",-0.08
"60CACA249AA8","AD559005306C","32459A76CB81","produto028","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.02
"3741BB952E57","37772C5D7835","0F3E5092ED00","produto010","2021-07-31","2021-07-31",NULL,NULL,NULL,-0.24
"A3896FA3013B","64C3B54DED1A","69BA4B182B0E","produto099","2020-12-29",NULL,NULL,NULL,NULL,-0.24
"82C199DDF6AE","0CD60873EE54","AE156179ACAC","produto021","2021-07-13",NULL,NULL,NULL,NULL,-0.21
"2F633958469C","B34D9BE0F781","D22407DAD81B","produto006","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.27
"CD4D88879D64","9EC81E30C671","BF580E604866","produto062","2020-11-04","2020-11-04",NULL,NULL,NULL,-0.25
"8FBD5F63B7FA","96F80B68E930","57C9EA8C0D1C","produto062","2021-01-14",NULL,NULL,NULL,NULL,0
"F62AECE449A3","5BACADE14662","2AD9E2A4D18B","produto078","2020-11-20",NULL,NULL,NULL,NULL,-0.24
"FDF4E8097643","6A80196B3ADB","E137D627F43F","produto003","2021-06-18","2021-06-18",NULL,NULL,NULL,-0.02
"60FD1A64DD54","B3CE1774BE23","482739FCF5B8","produto076","2021-05-27",NULL,NULL,NULL,NULL,-0.16
"89B3C79CFF36","06875459ED28","88E13D931BE0","produto028","2021-08-12",NULL,NULL,NULL,NULL,-0.12
"EF4F5422A312","006A9ABEDE2D","BF580E604866","produto031","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.44
"C659C5F785AD","AE6173CE3BA4","2AD9E2A4D18B","produto003","2020-11-18","2020-11-18",NULL,NULL,NULL,-0.14
"42D527771E90","CF9CE5789187","4B894CD4FB57","produto038","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.03
"6CEBDD3497E4","39840D9CC1BE","D10729281416","produto002","2021-08-07","2021-08-07",NULL,NULL,NULL,-0.23
"DB6482034353","9CFA7E2E8840","274A666A5C48","produto100","2021-07-05","2021-07-05",NULL,NULL,NULL,-0.01
"F61985E93700","F2D7C7948B74","D75FB416C063","produto013","2021-03-31","2021-03-31","2021-04-01","2021-04-01","2021-04-01",-0.29
"0F1D65A6FB04","92EF8AA6B493","FBF3762ED419","produto049","2021-04-09",NULL,NULL,NULL,NULL,-0.26
"8796C733ECE8","FF62E28205ED","C52B91B554F8","produto101","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.08
"2B7B5739E3A2","DCC1C5FF2B37","30EA033D2E55","produto006","2021-07-23","2021-07-23",NULL,NULL,NULL,-0.22
"27AC1C2B9D71","3776641B9F4B","0496834FAD7C","produto032","2021-03-29","2021-03-29",NULL,NULL,NULL,-0.14
"28B71E79FD59","BD8FF7E31AB3","EEDD78A51B66","produto024","2021-04-16","2021-04-16",NULL,NULL,NULL,-0.13
"C1F29F1E476C","36C438E1584E","4ECA36BC094D","produto038","2021-06-09",NULL,NULL,NULL,NULL,-0.16
"8F2D7610B9A2","94D0F11052E9","3A64E31247C4","produto044","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.18
"24C4D83AFAA5","52C3FD2DA6EA","2860453F60FA","produto003","2021-07-13","2021-07-13","2021-07-20","2021-07-21","2021-07-21",-0.09
"8C614A8DEAC8","3306DCB38EC3","A2A563F14537","produto018","2021-08-20",NULL,NULL,NULL,NULL,-0.21
"C1D54E5F6E50","A90FCCE7274C","408D3A7F1887","produto098","2021-01-09","2021-06-08",NULL,NULL,NULL,-0.03
"19495C3CBF5D","36E4ED47EDD6","4F326DF934DC","produto018","2021-02-03","2021-02-03",NULL,NULL,NULL,-0.24
"B9855F9D0EB8","79D02B80EB7C","138B99147AF8","produto031","2021-07-05",NULL,NULL,NULL,NULL,-0.07
"EA7F92617DE5","99A3BDED31DC","BEF81417F66A","produto091","2021-04-21","2021-04-21","2021-06-18","2021-06-21","2021-06-21",-0.18
"526ACEF32F89","CF0C9BE6C245","832FD2EAA33E","produto025","2021-05-28","2021-05-28",NULL,NULL,NULL,-0.07
"FFB8353C3B86","C1F834041550","F2269F9EFDF0","produto007","2021-03-11",NULL,NULL,NULL,NULL,-0.09
"8154395229A4","EC53BA6E9175","BAFA777921EC","produto084","2021-05-25",NULL,NULL,NULL,NULL,-0.11
"2FEECDECD5B1","C0BE87F61A56","405836D64EA8","produto022","2020-11-17","2020-11-17",NULL,NULL,NULL,-0.23
"6217A399F959","CE93D8295B4E","493A1BEFA17A","produto037","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.01
"54F2E32D1849","79D37601D136","57C9EA8C0D1C","produto014","2021-01-07",NULL,NULL,NULL,NULL,-0.32
"CCCE4EF491D2","E350F3FFB65D","16F56105A541","produto038","2021-08-06","2021-08-06",NULL,NULL,NULL,-0.17
"521B623B0491","4919DBA60A2F","BF580E604866","produto003","2021-07-31",NULL,NULL,NULL,NULL,-0.51
"EF207BE067B5","B9571E5DEB56","D38F6E520C2B","produto102","2021-02-22","2021-02-22",NULL,NULL,NULL,-0.17
"2C38B3B7B355","FBF3E0C8E96E","74990D9E9A91","produto025","2021-02-18","2021-02-18",NULL,NULL,NULL,-0.12
"9A0A3C60CECC","2001211C3574","C308923969F1","produto103","2021-05-01","2021-05-01",NULL,NULL,NULL,-0.12
"393ED359C0D1","BE7E2BBF3AD3","71CC76D33BA5","produto005","2020-10-08","2020-10-08",NULL,NULL,NULL,-0.11
"3514730C7DAB","13AE8ED4007D","99CF688E5EC2","produto063","2021-06-08",NULL,NULL,NULL,NULL,-0.29
"54783F77E707","59021DD8CD5D","BEC3784C8D94","produto043","2021-05-05","2021-05-05","2021-05-06","2021-05-06","2021-05-06",-0.13
"EE0FEBBC5603","2E4FE8F4DCAC","E9DEFC6649BF","produto036","2021-05-26",NULL,NULL,NULL,NULL,-0.29
"2FB16B9FD76E","E22D89A4EBBF","73A975EA0F9A","produto002","2021-03-22","2021-03-22",NULL,NULL,NULL,-0.07
"3E0267EEBF5E","606B12BFA782","EAC4D12737C2","produto018","2021-08-26","2021-08-26",NULL,NULL,NULL,-0.1
"66594C92DF55","579FE3AFB472","918637B2CC0C","produto058","2021-05-17",NULL,NULL,NULL,NULL,-0.11
"BC1C6E2699D2","5848434255EF","BD99D5FB723B","produto003","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.23
"5AA43BE4DAD4","65F05A10254E","995382B9AAA6","produto018","2021-08-25","2021-08-25",NULL,NULL,NULL,-0.04
"315BF8F804AB","FADA41ABDD90","23292D52E5CC","produto010","2021-08-16",NULL,NULL,NULL,NULL,-0.21
"B32FDE619143","EB3C254D14AB","C50926F13F1D","produto025","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.2
"3804E178F93A","388748B1E4EC","64E1F4E39A68","produto088","2021-03-24",NULL,NULL,NULL,NULL,-0.18
"AD70CCDB1715","D7B640FB72AF","2F7CA42F7860","produto006","2021-08-05","2021-08-05",NULL,NULL,NULL,-0.2
"AB2D72E4A849","294D9262ABD0","832FD2EAA33E","produto038","2021-05-10",NULL,NULL,NULL,NULL,-0.07
"8FF51D00995F","D0218DD98425","8C8D68A22B8E","produto104","2021-06-29",NULL,NULL,NULL,NULL,-0.1
"55FD6F6801CA","293E297C6E89","1B1ED006171D","produto005","2021-05-27","2021-05-27","2021-05-27","2021-05-28","2021-05-28",-0.24
"CFACA9A3EA71","50FE9722318B","4F91DA5A0240","produto105","2021-08-17",NULL,NULL,NULL,NULL,-0.06
"92075E0FC68C","23884DCA5066","5AFA96BFC5DA","produto069","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.13
"AA49D0D645CA","433126C29374","12CCF74C7E72","produto028","2021-07-17",NULL,NULL,NULL,NULL,-0.12
"A77AFEC0F8F1","575F17282936","B95E926A20E6","produto002","2021-01-06","2021-01-06",NULL,NULL,NULL,-0.1
"6A286584CD3F","D08878280C7F","A87DA4FD48D2","produto030","2021-06-27","2021-06-27",NULL,NULL,NULL,-0.14
"CA7FA6F85302","2591F8680983","53D60642C969","produto072","2021-01-11",NULL,NULL,NULL,NULL,-0.02
"2679CC7FF623","2B0D44A873C5","8B2EE3314110","produto106","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.13
"811CD1412BD6","AEF729FDA4A5","24D0CE3C55DA","produto106","2021-07-24","2021-07-24",NULL,NULL,NULL,-0.19
"2FEAAD3482F5","F7F7F256BFA4","7F30B3B4B5A5","produto024","2020-11-07",NULL,NULL,NULL,NULL,-0.2
"29D5BD315D4E","829B4895B34A","5D26DAB3E931","produto049","2021-06-28","2021-06-28",NULL,NULL,NULL,-0.15
"87D9A72BAB1F","3258C4AF4876","4FE3A2AA652C","produto003","2021-08-16",NULL,NULL,NULL,NULL,-0.17
"20D55E9D1259","59C3280A066E","832FD2EAA33E","produto024","2021-08-20",NULL,NULL,NULL,NULL,-0.2
"566E88696D64","D5367B07F654","DC77AC31B541","produto022","2021-07-17",NULL,NULL,NULL,NULL,-0.19
"6454447EEB76","B1DC6582308D","F595D4B9869B","produto107","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.02
"71A6F908BB50","96787F20698D","88E13D931BE0","produto010","2021-02-11","2021-02-11",NULL,NULL,NULL,-0.21
"C292BF64D183","3F9C32203511","8BB2529E1694","produto108","2021-07-22","2021-07-22",NULL,NULL,NULL,-0.26
"30F53ABAA36B","A6E40BFF0ED6","B4EFE14F5B5C","produto018","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.03
"A198E7892AF7","A3736FCF13C2","639CB978C55E","produto003","2021-08-11","2021-08-11","2021-08-14","2021-08-16","2021-08-16",-0.12
"C2D580E96CCF","3D82A3DD7CC0","56CCB232BF9E","produto010","2021-08-18","2021-08-18",NULL,NULL,NULL,-0.16
"8C8BD5EC30C1","0FC4856CA152","1B1ED006171D","produto006","2021-08-31","2021-08-31",NULL,NULL,NULL,-0.42
"49CE621670A3","9CB6D5D64508","C0B4545F6749","produto069","2021-08-18","2021-08-18","2021-08-19","2021-08-19","2021-08-19",-0.15
"EF7EFC6D95AB","630AC8CDAFCF","03CCE616AE84","produto109","2021-06-10","2021-06-10",NULL,NULL,NULL,-0.39
"77FA5E680603","9D89A145609E","2E6273E485D2","produto030","2021-08-17",NULL,NULL,NULL,NULL,-0.02
"E7137A6FEF4C","E00813667D17","1F7A9479AE6F","produto110","2021-05-12","2021-05-12",NULL,NULL,NULL,-0.17
"54A3C714D906","0FDF77572C84","918397302DFE","produto037","2021-07-15",NULL,NULL,NULL,NULL,-0.09
"9497D7252FF4","A40359803D2B","7777FB664900","produto099","2021-06-24","2021-06-24",NULL,NULL,NULL,-0.23
"46EDDE546977","B7086EEEF6DC","0C4777EA4FE1","produto005","2021-07-29","2021-07-29",NULL,NULL,NULL,-0.19
"83D565957D9E","887E6EC351A4","41B784638C98","produto037","2021-07-21","2021-07-21",NULL,NULL,NULL,-0.05
"2C997BEE8690","364B841B9049","BB7FD7EEECAD","produto005","2021-08-28",NULL,NULL,NULL,NULL,-0.13
"A0A9C6DFF6B4","1DF30C9EBFEE","4F91DA5A0240","produto038","2021-08-24",NULL,NULL,NULL,NULL,0
"CCA2E2ABC7ED","CB7B095C197B","65B68766F1EB","produto044","2021-05-08",NULL,NULL,NULL,NULL,-0.12
"1183E51D37E5","1CC0890E8658","F7261ABFA666","produto018","2020-11-27",NULL,NULL,NULL,NULL,-0.12
"592415AF69B4","176D2BEDB27D","ABBFF2284F9A","produto025","2021-06-02","2021-06-02",NULL,NULL,NULL,-0.08
"7300F2D69C28","7B673D550CE0","0E461EB16F8B","produto008","2021-05-22",NULL,NULL,NULL,NULL,-0.07
"0DEDAD01A781","0E94C3378AEA","2AD9E2A4D18B","produto070","2020-11-16",NULL,NULL,NULL,NULL,-0.27
"B093A9E01719","090A61041E50","64100BA99412","produto010","2020-12-08","2020-12-08",NULL,NULL,NULL,-0.15
"7C8A8A0ADA73","4EFB7C2A92EC","41B784638C98","produto007","2021-07-09","2021-07-09",NULL,NULL,NULL,-0.12
"87FBE8432949","8EA73FB5A3F1","47AEA5E80A1E","produto014","2021-08-04","2021-08-04","2021-08-04","2021-08-05","2021-08-05",-0.3
"93577712BF85","6BBEA5E1DFF1","A965EB62AADC","produto005","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.07
"5423774866A3","50B1A2FF48E1","E0DD7EE91E99","produto002","2021-08-12","2021-08-12","2021-08-13","2021-08-13","2021-08-13",-0.11
"E39CBF5611FE","E8603DCA8457","8BB2529E1694","produto024","2021-05-20",NULL,NULL,NULL,NULL,-0.05
